VOB,Task Name,Job Name,Job Element,Job Value
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Args,-quiet 1 -all
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Created,2007-12-13T11:00:23+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Id,23
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.LastCompletionInfo.Ended,2008-11-10T12:03:30+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.LastCompletionInfo.ProcessId,4728
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.LastCompletionInfo.Started,2008-11-10T12:00:08+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.LastModified,2008-01-20T04:20:37+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.NextRunTime,2008-11-11T11:00:08+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Schedule.FirstStartTime,22:30:08
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Sync Export,MultiSite Sync Export,Job.Task,13
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Args,-quiet 1 -all
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Description,"For each replicated VOB on this host, create an update packet for that replica's siblings<CR>"
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Id,11
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Ended,2008-11-07T11:19:13+05:30
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.ExitStatus,0x1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Messages,"<CR><CR><CR>ERROR: 1 error(s) encountered during export processing.<CR>1 packet(s) may not have been sent successfully. See log at:<CR>""C:\Program Files\Rational\ClearCase\var\log\send-081107-044233Z-14548_log"".<CR><CR><CR>"
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.ProcessId,20840
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastCompletionInfo.Started,2008-11-07T10:12:33+05:30
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.LastModified,2007-12-13T11:09:23+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.NextRunTime,<schedule completed>
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.FirstStartTime,8:30:23
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Export,Job.Task,13
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Args,-quiet 1 -poll
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Created,2007-12-13T11:05:59+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Id,24
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.LastCompletionInfo.Ended,2008-11-10T12:05:26+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.LastCompletionInfo.ProcessId,9420
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.LastCompletionInfo.Started,2008-11-10T12:05:26+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.LastModified,2008-01-20T04:21:05+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.NextRunTime,2008-11-11T11:05:26+05:30
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Schedule.FirstStartTime,22:35:26
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Sync Export,MultiSite Shipping Poll,Job.Task,13
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Args,-quiet 1 -poll
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Description,"Every three hours, send all pending shipping orders to their next host.<CR>"
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Id,12
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.Ended,2008-07-28T10:21:51+05:30
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.ProcessId,18392
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastCompletionInfo.Started,2008-07-28T10:21:50+05:30
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.LastModified,2007-12-13T11:09:37+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NextRunTime,<schedule completed>
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.NotifyInfo.Using,email
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.FirstStartTime,0:00:00
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,MultiSite Sync Export,Daily MultiSite Shipping Poll,Job.Task,13
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Args,<vob tag>
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Created,2007-12-13T11:07:15+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Id,26
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastCompletionInfo.Ended,2008-11-10T12:06:58+05:30
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastCompletionInfo.ExitStatus,0x1
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastCompletionInfo.Messages,The syntax of the command is incorrect.<CR>
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastCompletionInfo.ProcessId,19972
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastCompletionInfo.Started,2008-11-10T12:06:58+05:30
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.LastModified,2007-12-13T11:07:15+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.NextRunTime,2008-11-11T11:06:58+05:30
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Schedule.Daily.Frequency,1
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Schedule.FirstStartTime,22:36:58
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,CC MultiSite Generate Family Health,CC MultiSite Generate Family Health,Job.Task,16
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,# Job.Schedule.Sequential.FollowsJob,\AZ_RAD_DOC - CC MultiSite Generate Family Health
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.Args,\AZ_RAD_MUMPS
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.Created,2006-09-15T02:31:27+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.Id,20
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Ended,2008-11-10T13:30:35+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Messages,multitool: Warning: Failed to generate synchronization status for one or more replicas on host MHICC-VOB: error detected by synchronization management server's database subsystem<CR>
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ProcessId,22128
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Started,2008-11-10T13:30:22+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.LastModified,2006-10-11T04:55:04+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.Schedule.Sequential.FollowsJob,19
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health,Job.Task,16
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,# Job.Schedule.Sequential.FollowsJob,\AZ_RAD_MUMPS - CC MultiSite Generate Family Health
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.Args,\AZ_RAD_GUI
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.Created,2006-09-15T02:32:14+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.Id,21
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Ended,2008-11-10T13:30:46+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Messages,multitool: Warning: Failed to generate synchronization status for one or more replicas on host MHICC-VOB: error detected by synchronization management server's database subsystem<CR>
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ProcessId,18888
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Started,2008-11-10T13:30:35+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.LastModified,2006-10-11T04:55:25+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.Schedule.Sequential.FollowsJob,20
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_GUI - CC MultiSite Generate Family Health,Job.Task,16
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Args,\AZ_RAD_PVOB
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Created,2006-09-15T02:29:20+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Id,18
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Ended,2008-11-10T13:30:11+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Messages,multitool: Warning: Failed to generate synchronization status for one or more replicas on host MHICC-VOB: error detected by synchronization management server's database subsystem<CR>
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ProcessId,13892
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Started,2008-11-10T13:30:00+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.LastModified,2006-10-11T04:54:14+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.NextRunTime,2008-11-10T14:30:00+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Schedule.Daily.Frequency,1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Schedule.FirstStartTime,1:00:00
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Schedule.StartDate,9/14/2006
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_PVOB - CC MultiSite Generate Family Health,Job.Task,16
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,# Job.Schedule.Sequential.FollowsJob,\AZ_RAD_PVOB - CC MultiSite Generate Family Health
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.Args,\AZ_RAD_DOC
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.Created,2006-09-15T02:30:31+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.Id,19
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Ended,2008-11-10T13:30:22+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Messages,multitool: Warning: Failed to generate synchronization status for one or more replicas on host MHICC-VOB: error detected by synchronization management server's database subsystem<CR>
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastCompletionInfo.ProcessId,9620
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastCompletionInfo.Started,2008-11-10T13:30:11+05:30
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.LastModified,2006-10-11T04:54:44+05:30 by ONEMISYS\vob_admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.Schedule.Sequential.FollowsJob,18
az-ccmulti1,CC MultiSite Generate Family Health,\AZ_RAD_DOC - CC MultiSite Generate Family Health,Job.Task,16
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Args,<vob tag>
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Description,Generate family health for a single ClearCase family<CR>
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Id,14
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Ended,2007-12-13T11:00:46+05:30
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.ExitStatus,0x1
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Messages,The syntax of the command is incorrect.<CR>
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.ProcessId,5632
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastCompletionInfo.Started,2007-12-13T11:00:46+05:30
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.LastModified,2007-12-13T11:09:59+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NextRunTime,<schedule completed>
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.OnEvents,"JobEndOKWithMsgs,JobEndFail"
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.Recipients,CC-Task@misyshealthcare.com
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.NotifyInfo.Using,email
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.Daily.Frequency,1
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.FirstStartTime,8:30:46
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.LastDate,7/3/1994
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Schedule.StartDate,7/3/1994
az-ccmulti1,CC MultiSite Generate Family Health,Daily CC MultiSite Family Health Generation,Job.Task,16
az-ccmulti1,View Space,Daily View Space,# Job.Schedule.Sequential.FollowsJob,Daily Local Tasks
az-ccmulti1,View Space,Daily View Space,Job.Args,
az-ccmulti1,View Space,Daily View Space,Job.Created,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,View Space,Daily View Space,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,View Space,Daily View Space,Job.Description,Determine the space consumed by all local views.<CR>
az-ccmulti1,View Space,Daily View Space,Job.Id,5
az-ccmulti1,View Space,Daily View Space,Job.LastCompletionInfo.Ended,2008-11-09T17:11:22+05:30
az-ccmulti1,View Space,Daily View Space,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,View Space,Daily View Space,Job.LastCompletionInfo.ProcessId,12696
az-ccmulti1,View Space,Daily View Space,Job.LastCompletionInfo.Started,2008-11-09T17:03:02+05:30
az-ccmulti1,View Space,Daily View Space,Job.LastModified,2006-09-14T23:03:45+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,View Space,Daily View Space,Job.Predefined,TRUE
az-ccmulti1,View Space,Daily View Space,Job.Schedule.Sequential.FollowsJob,4
az-ccmulti1,View Space,Daily View Space,Job.Task,11
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Args,-quiet 1
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Created,2007-12-13T11:06:32+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Id,25
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.LastCompletionInfo.Ended,2008-11-10T12:06:18+05:30
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.LastCompletionInfo.ProcessId,10028
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.LastCompletionInfo.Started,2008-11-10T12:06:18+05:30
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.LastModified,2008-01-20T04:21:36+05:30 by SUNQUESTINFO\vob_admin@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.NextRunTime,2008-11-11T11:06:18+05:30
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Schedule.Daily.Frequency,1
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Schedule.FirstStartTime,22:36:18
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Schedule.LastStartTime,23:59:59
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Schedule.StartDate,12/12/2007
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Schedule.StartTimeRestartFrequency,1:00:00
az-ccmulti1,MultiSite Sync Receive,MultiSite Sync Receive,Job.Task,14
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Args,-quiet 1
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Created,2006-09-14T23:03:46+05:30 by ONEMISYS\clearcase_albd@AZ-CCMULTI1
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.DeleteWhenCompleted,FALSE
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Description,Apply all pending replica update packets<CR>
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.Id,13
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.Ended,2008-11-07T10:12:38+05:30
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.ExitStatus,0x0
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.Messages,Applied sync. packet C:\Program Files\Rational\ClearCase\var\shipping\ms_ship\incoming\sync_az-ccvob2_COPATH_2008-11-06T210748-07_10584 to VOB \\az-ccmulti1\VOB_Storage2\COPATH.vbs<CR>Applied sync. packet C:\Program Files\Rational\ClearCase\var\shipping\ms_ship\incoming\sync_az-ccvob2_COPATH_PROJECTS_2008-11-06T210844-07_7380 to VOB \\az-ccmulti1\VOB_Storage2\COPATH_PROJECTS.vbs<CR>Applied sync. packet C:\Program Files\Rational\ClearCase\var\shipping\ms_ship\incoming\sync_az-ccvob2_COPATH_PVOB_2008-11-06T210951-<CR>
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.ProcessId,19536
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastCompletionInfo.Started,2008-11-07T10:12:35+05:30
az-ccmulti1,MultiSite Sync Receive,Daily MultiSite Receive,Job.LastModified,2007-12-13T11:09:13+05:30 by SUNQUESTINFO\VOB_Admin@AZ-CCMULTI1
